chi2Min=572.865	Chi2MinReduced=0.368217	Dof=4	NbPoints=1595	PlotTitle=G13_CH3CN_model
#	Log[nmol_1 (cm-2)]	tex_1(K)	fwhm_1	size_1	vlsr_1	iso_1	chi2
114	14	77.7778	5.42857	0.688889	0	60	110052
115	14	77.7778	5.42857	0.811111	0	60	101023
116	14	77.7778	5.42857	0.933333	0	60	93668
117	14	77.7778	5.42857	1.05556	0	60	87740.3
118	14	77.7778	5.42857	1.17778	0	60	82971.2
119	14	77.7778	5.42857	1.3	0	60	79121.4
120	14	77.7778	6.57143	0.2	0	60	157800
121	14	77.7778	6.57143	0.322222	0	60	147312
122	14	77.7778	6.57143	0.444444	0	60	135412
123	14	77.7778	6.57143	0.566667	0	60	123929
124	14	77.7778	6.57143	0.688889	0	60	113809
125	14	77.7778	6.57143	0.811111	0	60	105329
126	14	77.7778	6.57143	0.933333	0	60	98402.5
127	14	77.7778	6.57143	1.05556	0	60	92807.2
128	14	77.7778	6.57143	1.17778	0	60	88296
129	14	77.7778	6.57143	1.3	0	60	84647.4
130	14	77.7778	7.71429	0.2	0	60	158334
131	14	77.7778	7.71429	0.322222	0	60	148542
132	14	77.7778	7.71429	0.444444	0	60	137414
133	14	77.7778	7.71429	0.566667	0	60	126658
134	14	77.7778	7.71429	0.688889	0	60	117160
135	14	77.7778	7.71429	0.811111	0	60	109186
136	14	77.7778	7.71429	0.933333	0	60	102661
137	14	77.7778	7.71429	1.05556	0	60	97381.5
138	14	77.7778	7.71429	1.17778	0	60	93118.3
139	14	77.7778	7.71429	1.3	0	60	89665.6
140	14	77.7778	8.85714	0.2	0	60	158808
141	14	77.7778	8.85714	0.322222	0	60	149635
142	14	77.7778	8.85714	0.444444	0	60	139199
143	14	77.7778	8.85714	0.566667	0	60	129095
144	14	77.7778	8.85714	0.688889	0	60	120160
145	14	77.7778	8.85714	0.811111	0	60	112646
146	14	77.7778	8.85714	0.933333	0	60	106488
147	14	77.7778	8.85714	1.05556	0	60	101499
148	14	77.7778	8.85714	1.17778	0	60	97464.6
149	14	77.7778	8.85714	1.3	0	60	94194
150	14	77.7778	10	0.2	0	60	159234
151	14	77.7778	10	0.322222	0	60	150620
152	14	77.7778	10	0.444444	0	60	140807
153	14	77.7778	10	0.566667	0	60	131296
154	14	77.7778	10	0.688889	0	60	122873
155	14	77.7778	10	0.811111	0	60	115780
156	14	77.7778	10	0.933333	0	60	109961
157	14	77.7778	10	1.05556	0	60	105239
158	14	77.7778	10	1.17778	0	60	101419
159	14	77.7778	10	1.3	0	60	98317.7
160	14	105.556	2	0.2	0	60	156088
161	14	105.556	2	0.322222	0	60	143638
162	14	105.556	2	0.444444	0	60	129975
163	14	105.556	2	0.566667	0	60	117329
164	14	105.556	2	0.688889	0	60	106695
165	14	105.556	2	0.811111	0	60	98212.2
